date,close,source
2014-10-16,382.3210,coinmetrics
2014-10-17,382.2010,coinmetrics
2014-10-18,391.2930,coinmetrics
2014-10-19,388.6840,coinmetrics
2014-10-20,381.1910,coinmetrics
2014-10-21,385.2050,coinmetrics
2014-10-22,380.7790,coinmetrics
2014-10-23,357.3450,coinmetrics
2014-10-24,357.4880,coinmetrics
2014-10-25,345.8110,coinmetrics
2014-10-26,353.0820,coinmetrics
2014-10-27,350.0160,coinmetrics
2014-10-28,354.6540,coinmetrics
2014-10-29,333.5990,coinmetrics
2014-10-30,344.6090,coinmetrics
2014-10-31,337.1830,coinmetrics
2014-11-01,324.3710,coinmetrics
2014-11-02,324.2490,coinmetrics
2014-11-03,325.3620,coinmetrics
2014-11-04,329.6580,coinmetrics
2014-11-05,338.8060,coinmetrics
2014-11-06,349.6900,coinmetrics
2014-11-07,342.1330,coinmetrics
2014-11-08,345.7160,coinmetrics
2014-11-09,363.6100,coinmetrics
2014-11-10,365.5020,coinmetrics
2014-11-11,367.8250,coinmetrics
2014-11-12,422.5910,coinmetrics
2014-11-13,421.9140,coinmetrics
2014-11-14,398.3890,coinmetrics
2014-11-15,377.9940,coinmetrics
2014-11-16,390.2060,coinmetrics
2014-11-17,387.5010,coinmetrics
2014-11-18,373.8650,coinmetrics
2014-11-19,377.6130,coinmetrics
2014-11-20,356.1810,coinmetrics
2014-11-21,350.7490,coinmetrics
2014-11-22,352.4560,coinmetrics
2014-11-23,367.7730,coinmetrics
2014-11-24,376.9940,coinmetrics
2014-11-25,376.7560,coinmetrics
2014-11-26,367.5300,coinmetrics
2014-11-27,369.5300,coinmetrics
2014-11-28,377.8970,coinmetrics
2014-11-29,376.0760,coinmetrics
2014-11-30,378.6900,coinmetrics
2014-12-01,379.1120,coinmetrics
2014-12-02,382.9470,coinmetrics
2014-12-03,375.9160,coinmetrics
2014-12-04,368.8460,coinmetrics
2014-12-05,378.4280,coinmetrics
2014-12-06,375.1380,coinmetrics
2014-12-07,376.6400,coinmetrics
2014-12-08,363.2160,coinmetrics
2014-12-09,351.1070,coinmetrics
2014-12-10,347.8810,coinmetrics
2014-12-11,348.5930,coinmetrics
2014-12-12,353.1910,coinmetrics
2014-12-13,349.2430,coinmetrics
2014-12-14,356.0800,coinmetrics
2014-12-15,347.0950,coinmetrics
2014-12-16,328.6130,coinmetrics
2014-12-17,320.2980,coinmetrics
2014-12-18,313.5120,coinmetrics
2014-12-19,318.2430,coinmetrics
2014-12-20,330.0660,coinmetrics
2014-12-21,320.9930,coinmetrics
2014-12-22,331.8430,coinmetrics
2014-12-23,336.0840,coinmetrics
2014-12-24,323.0320,coinmetrics
2014-12-25,318.9960,coinmetrics
2014-12-26,329.2100,coinmetrics
2014-12-27,315.9680,coinmetrics
2014-12-28,317.0100,coinmetrics
2014-12-29,313.0660,coinmetrics
2014-12-30,310.4420,coinmetrics
2014-12-31,320.6620,coinmetrics
2015-01-01,314.7760,coinmetrics
2015-01-02,315.9430,coinmetrics
2015-01-03,285.6470,coinmetrics
2015-01-04,263.3350,coinmetrics
2015-01-05,275.0040,coinmetrics
2015-01-06,287.5500,coinmetrics
2015-01-07,297.5360,coinmetrics
2015-01-08,284.3420,coinmetrics
2015-01-09,292.5010,coinmetrics
2015-01-10,276.2310,coinmetrics
2015-01-11,268.7560,coinmetrics
2015-01-12,268.6170,coinmetrics
2015-01-13,224.1080,coinmetrics
2015-01-14,175.6380,coinmetrics
2015-01-15,212.3410,coinmetrics
2015-01-16,207.5950,coinmetrics
2015-01-17,199.8250,coinmetrics
2015-01-18,211.1330,coinmetrics
2015-01-19,216.8950,coinmetrics
2015-01-20,211.9200,coinmetrics
2015-01-21,227.9040,coinmetrics
2015-01-22,233.6470,coinmetrics
2015-01-23,233.1330,coinmetrics
2015-01-24,249.0820,coinmetrics
2015-01-25,254.5180,coinmetrics
2015-01-26,273.9520,coinmetrics
2015-01-27,264.7540,coinmetrics
2015-01-28,235.7360,coinmetrics
2015-01-29,233.9570,coinmetrics
2015-01-30,228.8960,coinmetrics
2015-01-31,217.3320,coinmetrics
2015-02-01,227.1110,coinmetrics
2015-02-02,240.0920,coinmetrics
2015-02-03,227.7760,coinmetrics
2015-02-04,226.7810,coinmetrics
2015-02-05,217.0110,coinmetrics
2015-02-06,222.7250,coinmetrics
2015-02-07,228.6470,coinmetrics
2015-02-08,224.0360,coinmetrics
2015-02-09,220.7680,coinmetrics
2015-02-10,220.8880,coinmetrics
2015-02-11,219.4960,coinmetrics
2015-02-12,222.5830,coinmetrics
2015-02-13,236.5550,coinmetrics
2015-02-14,257.6280,coinmetrics
2015-02-15,234.4460,coinmetrics
2015-02-16,235.0860,coinmetrics
2015-02-17,243.9060,coinmetrics
2015-02-18,235.9950,coinmetrics
2015-02-19,241.8720,coinmetrics
2015-02-20,245.5310,coinmetrics
2015-02-21,245.5960,coinmetrics
2015-02-22,236.6910,coinmetrics
2015-02-23,239.0660,coinmetrics
2015-02-24,239.8690,coinmetrics
2015-02-25,238.2360,coinmetrics
2015-02-26,237.0440,coinmetrics
2015-02-27,255.1170,coinmetrics
2015-02-28,254.9480,coinmetrics
2015-03-01,260.6510,coinmetrics
2015-03-02,276.3230,coinmetrics
2015-03-03,282.7060,coinmetrics
2015-03-04,273.4480,coinmetrics
2015-03-05,276.2690,coinmetrics
2015-03-06,273.3180,coinmetrics
2015-03-07,276.4030,coinmetrics
2015-03-08,275.3380,coinmetrics
2015-03-09,290.1300,coinmetrics
2015-03-10,292.3200,coinmetrics
2015-03-11,296.6930,coinmetrics
2015-03-12,295.8000,coinmetrics
2015-03-13,285.9110,coinmetrics
2015-03-14,283.6080,coinmetrics
2015-03-15,287.2700,coinmetrics
2015-03-16,291.3920,coinmetrics
2015-03-17,285.2480,coinmetrics
2015-03-18,257.2860,coinmetrics
2015-03-19,262.0930,coinmetrics
2015-03-20,262.9660,coinmetrics
2015-03-21,261.1840,coinmetrics
2015-03-22,268.8990,coinmetrics
2015-03-23,266.7780,coinmetrics
2015-03-24,246.8350,coinmetrics
2015-03-25,246.7190,coinmetrics
2015-03-26,249.5330,coinmetrics
2015-03-27,247.3790,coinmetrics
2015-03-28,253.2320,coinmetrics
2015-03-29,242.9680,coinmetrics
2015-03-30,248.3370,coinmetrics
2015-03-31,244.7120,coinmetrics
2015-04-01,247.1860,coinmetrics
2015-04-02,253.6300,coinmetrics
2015-04-03,254.8330,coinmetrics
2015-04-04,253.9460,coinmetrics
2015-04-05,261.1120,coinmetrics
2015-04-06,256.3670,coinmetrics
2015-04-07,254.8320,coinmetrics
2015-04-08,245.8250,coinmetrics
2015-04-09,243.8610,coinmetrics
2015-04-10,235.8720,coinmetrics
2015-04-11,237.4090,coinmetrics
2015-04-12,237.1410,coinmetrics
2015-04-13,225.5060,coinmetrics
2015-04-14,219.7570,coinmetrics
2015-04-15,223.3140,coinmetrics
2015-04-16,228.4940,coinmetrics
2015-04-17,222.7850,coinmetrics
2015-04-18,223.3980,coinmetrics
2015-04-19,223.2840,coinmetrics
2015-04-20,224.8950,coinmetrics
2015-04-21,234.9390,coinmetrics
2015-04-22,233.8220,coinmetrics
2015-04-23,235.9330,coinmetrics
2015-04-24,231.4590,coinmetrics
2015-04-25,226.4460,coinmetrics
2015-04-26,220.5030,coinmetrics
2015-04-27,227.3260,coinmetrics
2015-04-28,225.5490,coinmetrics
2015-04-29,225.6690,coinmetrics
2015-04-30,236.3280,coinmetrics
2015-05-01,232.7470,coinmetrics
2015-05-02,235.5400,coinmetrics
2015-05-03,240.4640,coinmetrics
2015-05-04,238.9770,coinmetrics
2015-05-05,236.0230,coinmetrics
2015-05-06,229.4810,coinmetrics
2015-05-07,237.1310,coinmetrics
2015-05-08,244.3830,coinmetrics
2015-05-09,242.7060,coinmetrics
2015-05-10,240.7310,coinmetrics
2015-05-11,242.2500,coinmetrics
2015-05-12,242.2090,coinmetrics
2015-05-13,236.5500,coinmetrics
2015-05-14,236.9490,coinmetrics
2015-05-15,237.4850,coinmetrics
2015-05-16,235.8120,coinmetrics
2015-05-17,236.9640,coinmetrics
2015-05-18,232.8840,coinmetrics
2015-05-19,231.9740,coinmetrics
2015-05-20,234.1900,coinmetrics
2015-05-21,235.5540,coinmetrics
2015-05-22,240.3230,coinmetrics
2015-05-23,238.9630,coinmetrics
2015-05-24,240.7120,coinmetrics
2015-05-25,237.0040,coinmetrics
2015-05-26,236.7960,coinmetrics
2015-05-27,237.2040,coinmetrics
2015-05-28,236.9570,coinmetrics
2015-05-29,236.6470,coinmetrics
2015-05-30,232.7890,coinmetrics
2015-05-31,229.4510,coinmetrics
2015-06-01,223.2830,coinmetrics
2015-06-02,225.3210,coinmetrics
2015-06-03,225.2130,coinmetrics
2015-06-04,223.5400,coinmetrics
2015-06-05,224.7310,coinmetrics
2015-06-06,225.1610,coinmetrics
2015-06-07,223.4120,coinmetrics
2015-06-08,228.7740,coinmetrics
2015-06-09,229.3710,coinmetrics
2015-06-10,228.5880,coinmetrics
2015-06-11,229.5840,coinmetrics
2015-06-12,229.8110,coinmetrics
2015-06-13,233.0150,coinmetrics
2015-06-14,232.5070,coinmetrics
2015-06-15,236.7910,coinmetrics
2015-06-16,251.4330,coinmetrics
2015-06-17,247.9690,coinmetrics
2015-06-18,249.0120,coinmetrics
2015-06-19,244.8030,coinmetrics
2015-06-20,245.5830,coinmetrics
2015-06-21,244.3000,coinmetrics
2015-06-22,247.0180,coinmetrics
2015-06-23,244.1850,coinmetrics
2015-06-24,240.4520,coinmetrics
2015-06-25,242.3480,coinmetrics
2015-06-26,242.9680,coinmetrics
2015-06-27,251.5290,coinmetrics
2015-06-28,249.0580,coinmetrics
2015-06-29,256.6500,coinmetrics
2015-06-30,263.8540,coinmetrics
2015-07-01,258.0430,coinmetrics
2015-07-02,254.7470,coinmetrics
2015-07-03,256.0870,coinmetrics
2015-07-04,260.5090,coinmetrics
2015-07-05,271.3020,coinmetrics
2015-07-06,269.1380,coinmetrics
2015-07-07,266.4700,coinmetrics
2015-07-08,270.5760,coinmetrics
2015-07-09,269.6800,coinmetrics
2015-07-10,285.5590,coinmetrics
2015-07-11,293.9170,coinmetrics
2015-07-12,311.4820,coinmetrics
2015-07-13,292.6490,coinmetrics
2015-07-14,287.7410,coinmetrics
2015-07-15,285.9230,coinmetrics
2015-07-16,278.5330,coinmetrics
2015-07-17,280.0650,coinmetrics
2015-07-18,277.3550,coinmetrics
2015-07-19,275.2820,coinmetrics
2015-07-20,279.1140,coinmetrics
2015-07-21,276.6520,coinmetrics
2015-07-22,277.7640,coinmetrics
2015-07-23,276.8120,coinmetrics
2015-07-24,289.3060,coinmetrics
2015-07-25,289.5080,coinmetrics
2015-07-26,293.3150,coinmetrics
2015-07-27,294.4270,coinmetrics
2015-07-28,295.4100,coinmetrics
2015-07-29,289.8560,coinmetrics
2015-07-30,288.2360,coinmetrics
2015-07-31,284.5970,coinmetrics
2015-08-01,281.6690,coinmetrics
2015-08-02,282.4230,coinmetrics
2015-08-03,282.1850,coinmetrics
2015-08-04,285.2870,coinmetrics
2015-08-05,282.3390,coinmetrics
2015-08-06,278.9960,coinmetrics
2015-08-07,279.4890,coinmetrics
2015-08-08,261.4500,coinmetrics
2015-08-09,266.3420,coinmetrics
2015-08-10,264.9290,coinmetrics
2015-08-11,271.4220,coinmetrics
2015-08-12,268.1440,coinmetrics
2015-08-13,264.6920,coinmetrics
2015-08-14,266.3560,coinmetrics
2015-08-15,261.9370,coinmetrics
2015-08-16,258.9310,coinmetrics
2015-08-17,258.0090,coinmetrics
2015-08-18,217.8860,coinmetrics
2015-08-19,227.2180,coinmetrics
2015-08-20,235.5240,coinmetrics
2015-08-21,232.8010,coinmetrics
2015-08-22,230.6390,coinmetrics
2015-08-23,228.6730,coinmetrics
2015-08-24,211.9560,coinmetrics
2015-08-25,222.6550,coinmetrics
2015-08-26,226.1170,coinmetrics
2015-08-27,224.9400,coinmetrics
2015-08-28,232.1710,coinmetrics
2015-08-29,229.8260,coinmetrics
2015-08-30,229.0200,coinmetrics
2015-08-31,230.6890,coinmetrics
2015-09-01,227.9560,coinmetrics
2015-09-02,229.5020,coinmetrics
2015-09-03,227.1070,coinmetrics
2015-09-04,231.1780,coinmetrics
2015-09-05,235.9030,coinmetrics
2015-09-06,240.8050,coinmetrics
2015-09-07,240.6340,coinmetrics
2015-09-08,244.1750,coinmetrics
2015-09-09,238.7220,coinmetrics
2015-09-10,238.7500,coinmetrics
2015-09-11,240.8450,coinmetrics
2015-09-12,236.3520,coinmetrics
2015-09-13,230.5490,coinmetrics
2015-09-14,230.9490,coinmetrics
2015-09-15,230.3990,coinmetrics
2015-09-16,229.0430,coinmetrics
2015-09-17,233.2030,coinmetrics
2015-09-18,233.1750,coinmetrics
2015-09-19,232.2420,coinmetrics
2015-09-20,231.3620,coinmetrics
2015-09-21,226.7730,coinmetrics
2015-09-22,230.6260,coinmetrics
2015-09-23,230.1320,coinmetrics
2015-09-24,234.3200,coinmetrics
2015-09-25,235.5380,coinmetrics
2015-09-26,234.5920,coinmetrics
2015-09-27,233.2430,coinmetrics
2015-09-28,240.0170,coinmetrics
2015-09-29,237.3360,coinmetrics
2015-09-30,236.7400,coinmetrics
2015-10-01,238.2300,coinmetrics
2015-10-02,237.9370,coinmetrics
2015-10-03,239.7360,coinmetrics
2015-10-04,239.5170,coinmetrics
2015-10-05,240.9610,coinmetrics
2015-10-06,246.9400,coinmetrics
2015-10-07,243.7340,coinmetrics
2015-10-08,243.0300,coinmetrics
2015-10-09,244.4490,coinmetrics
2015-10-10,245.9560,coinmetrics
2015-10-11,248.5280,coinmetrics
2015-10-12,246.0940,coinmetrics
2015-10-13,250.4710,coinmetrics
2015-10-14,253.1420,coinmetrics
2015-10-15,254.6930,coinmetrics
2015-10-16,262.7370,coinmetrics
2015-10-17,271.9310,coinmetrics
2015-10-18,263.4820,coinmetrics
2015-10-19,264.3630,coinmetrics
2015-10-20,270.8320,coinmetrics
2015-10-21,268.0400,coinmetrics
2015-10-22,275.4150,coinmetrics
2015-10-23,278.6130,coinmetrics
2015-10-24,283.6110,coinmetrics
2015-10-25,286.0500,coinmetrics
2015-10-26,286.7030,coinmetrics
2015-10-27,295.5630,coinmetrics
2015-10-28,304.4420,coinmetrics
2015-10-29,314.8790,coinmetrics
2015-10-30,328.4920,coinmetrics
2015-10-31,314.1200,coinmetrics
2015-11-01,329.8540,coinmetrics
2015-11-02,364.6170,coinmetrics
2015-11-03,400.9230,coinmetrics
2015-11-04,405.4820,coinmetrics
2015-11-05,384.3410,coinmetrics
2015-11-06,372.9750,coinmetrics
2015-11-07,386.5050,coinmetrics
2015-11-08,372.4000,coinmetrics
2015-11-09,380.4960,coinmetrics
2015-11-10,337.8310,coinmetrics
2015-11-11,308.9220,coinmetrics
2015-11-12,337.5230,coinmetrics
2015-11-13,337.2790,coinmetrics
2015-11-14,333.0470,coinmetrics
2015-11-15,319.9280,coinmetrics
2015-11-16,331.1330,coinmetrics
2015-11-17,335.8500,coinmetrics
2015-11-18,335.7450,coinmetrics
2015-11-19,326.2320,coinmetrics
2015-11-20,321.9400,coinmetrics
2015-11-21,325.9050,coinmetrics
2015-11-22,323.7170,coinmetrics
2015-11-23,323.0130,coinmetrics
2015-11-24,319.9610,coinmetrics
2015-11-25,328.9600,coinmetrics
2015-11-26,356.2550,coinmetrics
2015-11-27,359.2690,coinmetrics
2015-11-28,356.5670,coinmetrics
2015-11-29,371.7080,coinmetrics
2015-11-30,377.3900,coinmetrics
2015-12-01,362.5320,coinmetrics
2015-12-02,359.2220,coinmetrics
2015-12-03,361.2100,coinmetrics
2015-12-04,363.2420,coinmetrics
2015-12-05,389.3630,coinmetrics
2015-12-06,393.3190,coinmetrics
2015-12-07,395.3470,coinmetrics
2015-12-08,413.7990,coinmetrics
2015-12-09,417.6330,coinmetrics
2015-12-10,415.7300,coinmetrics
2015-12-11,453.8610,coinmetrics
2015-12-12,435.8560,coinmetrics
2015-12-13,434.4030,coinmetrics
2015-12-14,442.9920,coinmetrics
2015-12-15,464.6180,coinmetrics
2015-12-16,454.1420,coinmetrics
2015-12-17,456.2400,coinmetrics
2015-12-18,463.1760,coinmetrics
2015-12-19,461.4000,coinmetrics
2015-12-20,442.1540,coinmetrics
2015-12-21,437.6400,coinmetrics
2015-12-22,435.2680,coinmetrics
2015-12-23,442.6660,coinmetrics
2015-12-24,455.8790,coinmetrics
2015-12-25,455.7190,coinmetrics
2015-12-26,418.2220,coinmetrics
2015-12-27,422.7060,coinmetrics
2015-12-28,421.0530,coinmetrics
2015-12-29,431.3400,coinmetrics
2015-12-30,426.0440,coinmetrics
2015-12-31,429.6770,coinmetrics
2016-01-01,434.6780,coinmetrics
2016-01-02,434.4400,coinmetrics
2016-01-03,430.1360,coinmetrics
2016-01-04,433.4490,coinmetrics
2016-01-05,432.6700,coinmetrics
2016-01-06,430.6780,coinmetrics
2016-01-07,459.2090,coinmetrics
2016-01-08,454.1340,coinmetrics
2016-01-09,449.8450,coinmetrics
2016-01-10,448.5800,coinmetrics
2016-01-11,449.0330,coinmetrics
2016-01-12,441.7680,coinmetrics
2016-01-13,432.3110,coinmetrics
2016-01-14,429.8230,coinmetrics
2016-01-15,367.8230,coinmetrics
2016-01-16,388.0710,coinmetrics
2016-01-17,382.4820,coinmetrics
2016-01-18,384.8650,coinmetrics
2016-01-19,378.1620,coinmetrics
2016-01-20,420.6230,coinmetrics
2016-01-21,409.2980,coinmetrics
2016-01-22,381.0460,coinmetrics
2016-01-23,386.3710,coinmetrics
2016-01-24,403.4470,coinmetrics
2016-01-25,391.9860,coinmetrics
2016-01-26,391.1430,coinmetrics
2016-01-27,394.6280,coinmetrics
2016-01-28,378.9010,coinmetrics
2016-01-29,379.0000,coinmetrics
2016-01-30,377.2630,coinmetrics
2016-01-31,366.3420,coinmetrics
2016-02-01,371.2230,coinmetrics
2016-02-02,372.9280,coinmetrics
2016-02-03,368.0980,coinmetrics
2016-02-04,389.7230,coinmetrics
2016-02-05,384.3980,coinmetrics
2016-02-06,374.6320,coinmetrics
2016-02-07,375.1540,coinmetrics
2016-02-08,370.8140,coinmetrics
2016-02-09,373.5120,coinmetrics
2016-02-10,379.0830,coinmetrics
2016-02-11,377.6390,coinmetrics
2016-02-12,382.2940,coinmetrics
2016-02-13,389.5980,coinmetrics
2016-02-14,406.1510,coinmetrics
2016-02-15,399.2680,coinmetrics
2016-02-16,407.0350,coinmetrics
2016-02-17,415.3240,coinmetrics
2016-02-18,421.2900,coinmetrics
2016-02-19,419.6270,coinmetrics
2016-02-20,440.1960,coinmetrics
2016-02-21,438.7190,coinmetrics
2016-02-22,437.5350,coinmetrics
2016-02-23,420.0330,coinmetrics
2016-02-24,423.9950,coinmetrics
2016-02-25,424.0910,coinmetrics
2016-02-26,431.7620,coinmetrics
2016-02-27,432.9480,coinmetrics
2016-02-28,433.1020,coinmetrics
2016-02-29,437.7760,coinmetrics
2016-03-01,432.8080,coinmetrics
2016-03-02,423.0800,coinmetrics
2016-03-03,419.2690,coinmetrics
2016-03-04,407.9900,coinmetrics
2016-03-05,397.3140,coinmetrics
2016-03-06,403.7050,coinmetrics
2016-03-07,413.2290,coinmetrics
2016-03-08,411.4260,coinmetrics
2016-03-09,412.5410,coinmetrics
2016-03-10,416.3410,coinmetrics
2016-03-11,419.5120,coinmetrics
2016-03-12,410.2640,coinmetrics
2016-03-13,411.8060,coinmetrics
2016-03-14,415.0270,coinmetrics
2016-03-15,415.2660,coinmetrics
2016-03-16,417.0240,coinmetrics
2016-03-17,418.6050,coinmetrics
2016-03-18,408.9020,coinmetrics
2016-03-19,409.1240,coinmetrics
2016-03-20,412.0570,coinmetrics
2016-03-21,411.6020,coinmetrics
2016-03-22,416.5820,coinmetrics
2016-03-23,417.3780,coinmetrics
2016-03-24,413.5600,coinmetrics
2016-03-25,416.3730,coinmetrics
2016-03-26,416.8230,coinmetrics
2016-03-27,425.4550,coinmetrics
2016-03-28,422.9170,coinmetrics
2016-03-29,415.8640,coinmetrics
2016-03-30,412.7780,coinmetrics
2016-03-31,415.9570,coinmetrics
2016-04-01,417.2010,coinmetrics
2016-04-02,419.7630,coinmetrics
2016-04-03,420.0740,coinmetrics
2016-04-04,419.5410,coinmetrics
2016-04-05,422.5010,coinmetrics
2016-04-06,421.9070,coinmetrics
2016-04-07,421.4670,coinmetrics
2016-04-08,418.6430,coinmetrics
2016-04-09,418.7590,coinmetrics
2016-04-10,421.9540,coinmetrics
2016-04-11,423.2730,coinmetrics
2016-04-12,427.4280,coinmetrics
2016-04-13,424.8730,coinmetrics
2016-04-14,425.8570,coinmetrics
2016-04-15,430.7240,coinmetrics
2016-04-16,432.2160,coinmetrics
2016-04-17,429.3400,coinmetrics
2016-04-18,429.6570,coinmetrics
2016-04-19,437.5690,coinmetrics
2016-04-20,442.6620,coinmetrics
2016-04-21,452.1650,coinmetrics
2016-04-22,448.1340,coinmetrics
2016-04-23,453.9150,coinmetrics
2016-04-24,463.3830,coinmetrics
2016-04-25,465.3160,coinmetrics
2016-04-26,469.6090,coinmetrics
2016-04-27,445.7410,coinmetrics
2016-04-28,451.0600,coinmetrics
2016-04-29,457.0100,coinmetrics
2016-04-30,449.9000,coinmetrics
2016-05-01,455.0110,coinmetrics
2016-05-02,444.9330,coinmetrics
2016-05-03,451.6290,coinmetrics
2016-05-04,448.3680,coinmetrics
2016-05-05,449.3360,coinmetrics
2016-05-06,461.6940,coinmetrics
2016-05-07,461.3620,coinmetrics
2016-05-08,461.3790,coinmetrics
2016-05-09,463.4620,coinmetrics
2016-05-10,451.0800,coinmetrics
2016-05-11,453.8960,coinmetrics
2016-05-12,455.6070,coinmetrics
2016-05-13,457.2420,coinmetrics
2016-05-14,458.1200,coinmetrics
2016-05-15,460.8580,coinmetrics
2016-05-16,455.2240,coinmetrics
2016-05-17,453.5460,coinmetrics
2016-05-18,454.4860,coinmetrics
2016-05-19,437.7240,coinmetrics
2016-05-20,442.3970,coinmetrics
2016-05-21,444.0780,coinmetrics
2016-05-22,440.5590,coinmetrics
2016-05-23,444.2050,coinmetrics
2016-05-24,445.6740,coinmetrics
2016-05-25,450.5500,coinmetrics
2016-05-26,454.4340,coinmetrics
2016-05-27,471.8200,coinmetrics
2016-05-28,530.9110,coinmetrics
2016-05-29,527.5500,coinmetrics
2016-05-30,533.4930,coinmetrics
2016-05-31,530.9440,coinmetrics
2016-06-01,537.6140,coinmetrics
2016-06-02,538.7710,coinmetrics
2016-06-03,570.1760,coinmetrics
2016-06-04,574.2660,coinmetrics
2016-06-05,575.1380,coinmetrics
2016-06-06,585.8570,coinmetrics
2016-06-07,578.4690,coinmetrics
2016-06-08,583.0980,coinmetrics
2016-06-09,577.1020,coinmetrics
2016-06-10,579.8150,coinmetrics
2016-06-11,605.4500,coinmetrics
2016-06-12,670.3920,coinmetrics
2016-06-13,704.3220,coinmetrics
2016-06-14,684.9480,coinmetrics
2016-06-15,695.0010,coinmetrics
2016-06-16,767.4200,coinmetrics
2016-06-17,750.0150,coinmetrics
2016-06-18,758.2890,coinmetrics
2016-06-19,766.7670,coinmetrics
2016-06-20,722.4970,coinmetrics
2016-06-21,669.6040,coinmetrics
2016-06-22,594.8330,coinmetrics
2016-06-23,627.6780,coinmetrics
2016-06-24,664.1270,coinmetrics
2016-06-25,668.8730,coinmetrics
2016-06-26,630.4340,coinmetrics
2016-06-27,652.2450,coinmetrics
2016-06-28,647.2190,coinmetrics
2016-06-29,638.5860,coinmetrics
2016-06-30,674.2850,coinmetrics
2016-07-01,677.5120,coinmetrics
2016-07-02,702.7390,coinmetrics
2016-07-03,662.5500,coinmetrics
2016-07-04,679.8420,coinmetrics
2016-07-05,668.1660,coinmetrics
2016-07-06,677.6510,coinmetrics
2016-07-07,640.0530,coinmetrics
2016-07-08,665.0520,coinmetrics
2016-07-09,651.9420,coinmetrics
2016-07-10,649.9590,coinmetrics
2016-07-11,650.2730,coinmetrics
2016-07-12,670.0230,coinmetrics
2016-07-13,658.3340,coinmetrics
2016-07-14,660.9060,coinmetrics
2016-07-15,666.7590,coinmetrics
2016-07-16,665.2760,coinmetrics
2016-07-17,681.0900,coinmetrics
2016-07-18,675.1190,coinmetrics
2016-07-19,674.6600,coinmetrics
2016-07-20,667.3050,coinmetrics
2016-07-21,666.8520,coinmetrics
2016-07-22,650.5630,coinmetrics
2016-07-23,657.3780,coinmetrics
2016-07-24,661.3940,coinmetrics
2016-07-25,655.1200,coinmetrics
2016-07-26,654.6260,coinmetrics
2016-07-27,656.2750,coinmetrics
2016-07-28,656.1960,coinmetrics
2016-07-29,657.5580,coinmetrics
2016-07-30,655.3620,coinmetrics
2016-07-31,624.8040,coinmetrics
2016-08-01,606.5090,coinmetrics
2016-08-02,526.9810,coinmetrics
2016-08-03,570.3470,coinmetrics
2016-08-04,583.5420,coinmetrics
2016-08-05,581.2800,coinmetrics
2016-08-06,590.7950,coinmetrics
2016-08-07,594.7320,coinmetrics
2016-08-08,591.6290,coinmetrics
2016-08-09,587.9320,coinmetrics
2016-08-10,589.9690,coinmetrics
2016-08-11,589.5860,coinmetrics
2016-08-12,587.1920,coinmetrics
2016-08-13,585.3640,coinmetrics
2016-08-14,571.3870,coinmetrics
2016-08-15,566.5640,coinmetrics
2016-08-16,578.4150,coinmetrics
2016-08-17,573.6640,coinmetrics
2016-08-18,573.2630,coinmetrics
2016-08-19,573.9580,coinmetrics
2016-08-20,581.7970,coinmetrics
2016-08-21,580.7920,coinmetrics
2016-08-22,584.9720,coinmetrics
2016-08-23,582.6280,coinmetrics
2016-08-24,578.7020,coinmetrics
2016-08-25,576.0330,coinmetrics
2016-08-26,578.8750,coinmetrics
2016-08-27,570.2010,coinmetrics
2016-08-28,575.1050,coinmetrics
2016-08-29,573.4290,coinmetrics
2016-08-30,575.6960,coinmetrics
2016-08-31,572.2730,coinmetrics
2016-09-01,572.2220,coinmetrics
2016-09-02,576.8470,coinmetrics
2016-09-03,600.3740,coinmetrics
2016-09-04,610.5390,coinmetrics
2016-09-05,607.5270,coinmetrics
2016-09-06,612.9950,coinmetrics
2016-09-07,615.6600,coinmetrics
2016-09-08,630.5500,coinmetrics
2016-09-09,622.9780,coinmetrics
2016-09-10,624.7530,coinmetrics
2016-09-11,608.2470,coinmetrics
2016-09-12,607.7070,coinmetrics
2016-09-13,608.6940,coinmetrics
2016-09-14,609.4130,coinmetrics
2016-09-15,607.0700,coinmetrics
2016-09-16,607.8060,coinmetrics
2016-09-17,607.3810,coinmetrics
2016-09-18,611.5330,coinmetrics
2016-09-19,608.8710,coinmetrics
2016-09-20,608.3720,coinmetrics
2016-09-21,596.9460,coinmetrics
2016-09-22,595.5650,coinmetrics
2016-09-23,602.3790,coinmetrics
2016-09-24,602.6870,coinmetrics
2016-09-25,600.6100,coinmetrics
2016-09-26,606.7790,coinmetrics
2016-09-27,605.1520,coinmetrics
2016-09-28,604.6860,coinmetrics
2016-09-29,605.2030,coinmetrics
2016-09-30,608.8660,coinmetrics
2016-10-01,615.4080,coinmetrics
2016-10-02,611.7490,coinmetrics
2016-10-03,612.5900,coinmetrics
2016-10-04,610.0080,coinmetrics
2016-10-05,612.1480,coinmetrics
2016-10-06,611.7610,coinmetrics
2016-10-07,617.9060,coinmetrics
2016-10-08,619.3010,coinmetrics
2016-10-09,617.1010,coinmetrics
2016-10-10,618.0850,coinmetrics
2016-10-11,642.9810,coinmetrics
2016-10-12,636.5980,coinmetrics
2016-10-13,635.4440,coinmetrics
2016-10-14,639.5860,coinmetrics
2016-10-15,637.2840,coinmetrics
2016-10-16,642.9130,coinmetrics
2016-10-17,639.1380,coinmetrics
2016-10-18,635.5770,coinmetrics
2016-10-19,629.6410,coinmetrics
2016-10-20,628.5990,coinmetrics
